Play Prior,Bet Prior,Fold Prior,Average Number Of Players,Beginning Chip Count Vs Table Average,Is Winning
0.50000,0.09000,0.18000,4.79,0.1248,0
0.69565,0.17647,0.15686,4.745098039215686,2.0573,1
0.65217,0.15534,0.16505,4.495145631067961,2.3023,0
0.63636,0.11765,0.14706,4.0,0.0704,1
0.68182,0.10680,0.15534,4.0,0.1055,1
0.50000,0.12000,0.19000,4.0,1.7496,0
0.86364,0.18812,0.07921,4.0,2.0773,1
0.68182,0.13861,0.15842,3.5346534653465347,0.0819,0
0.72727,0.17822,0.13861,3.3366336633663365,2.2956,0
0.82609,0.13725,0.12745,3.343137254901961,0.1385,1
0.90476,0.12621,0.09709,4.776699029126213,0.7845,0
1.00000,0.30097,0.06796,2.0,1.1053,1
1.00000,0.19417,0.07767,2.0,0.8927,0
1.00000,0.31731,0.03846,2.0,1.1105,1
1.00000,0.19231,0.08654,2.0,0.8895,0
1.00000,0.29126,0.05825,2.0,1.1136,1
1.00000,0.19802,0.07921,2.0,0.8869,0
0.76190,0.08000,0.13000,8.93,0.1310,0
0.81818,0.15385,0.14423,5.721153846153846,0.0443,0
0.63636,0.06731,0.17308,9.413461538461538,0.0184,1
0.43478,0.07921,0.19802,5.118811881188119,0.0777,1
0.45455,0.06000,0.20000,9.2,1.3570,1
0.52174,0.08738,0.17476,9.16504854368932,1.0995,1
0.60870,0.11765,0.14706,5.872549019607843,0.2843,1
0.68182,0.08911,0.16832,6.297029702970297,0.0837,1
0.90909,0.07692,0.12500,7.951923076923077,1.5066,0
0.54545,0.08824,0.16667,8.970588235294118,0.2866,1
0.36364,0.07000,0.18000,9.51,0.3941,1
0.50000,0.05882,0.20588,9.372549019607844,3.3067,0
0.47619,0.04000,0.17000,9.78,0.1451,1
0.60870,0.05882,0.14706,9.490196078431373,2.3905,1
0.33333,0.03922,0.21569,9.529411764705882,0.4231,0
0.30435,0.04902,0.18627,10.0,1.6901,1
0.60870,0.06796,0.14563,9.951456310679612,0.0095,0
0.62500,0.06667,0.17143,9.066666666666666,0.2971,1
0.52174,0.04950,0.17822,10.0,1.2302,0
0.68182,0.06863,0.17647,9.92156862745098,0.0238,1
0.20833,0.04902,0.22549,10.0,0.6526,1
0.43478,0.05882,0.20588,10.0,0.1004,1
0.60870,0.03960,0.17822,10.0,2.3667,1
0.47826,0.03883,0.18447,10.0,1.7726,0
0.45455,0.06000,0.17000,10.0,0.3881,0
0.60870,0.04000,0.14000,10.0,3.2506,0
0.47826,0.06931,0.16832,10.0,0.0116,1
0.33333,0.04950,0.22772,10.0,0.2963,0
0.65217,0.03922,0.16667,10.0,1.0953,1
0.59091,0.06000,0.19000,9.42,0.0437,0
0.47826,0.03883,0.17476,10.0,0.6452,1
0.47826,0.03960,0.20792,10.0,2.3855,1
0.39130,0.04902,0.20588,10.0,0.0970,0
0.41667,0.05769,0.19231,10.0,1.7872,1
0.60870,0.04950,0.18812,10.0,3.1547,0
0.33333,0.05825,0.19417,10.0,0.0101,1
0.57143,0.04950,0.18812,10.0,2.4299,0
0.73913,0.08571,0.17143,9.457142857142857,0.1871,0
0.43478,0.06796,0.19417,9.941747572815533,0.9531,0
0.56522,0.05000,0.15000,9.92,0.0424,1
0.68182,0.07843,0.18627,9.92156862745098,0.4660,0
0.45455,0.06863,0.16667,9.333333333333334,0.5710,0
0.69565,0.04808,0.19231,9.923076923076923,1.6021,0
0.71429,0.07843,0.15686,9.950980392156863,2.4003,0
0.39130,0.06796,0.21359,9.912621359223301,1.1307,0
0.60870,0.06931,0.17822,9.92079207920792,1.9635,1
0.52174,0.06000,0.21000,9.91,0.0061,0
0.63636,0.05769,0.17308,9.961538461538462,0.1136,0
0.47826,0.03960,0.21782,9.92079207920792,2.4563,1
0.34783,0.05941,0.21782,10.0,0.0265,0
0.60870,0.03883,0.19417,10.0,0.3729,0
0.43478,0.06863,0.20588,6.421568627450981,0.2329,0
0.39130,0.04854,0.17476,10.0,0.3905,1
0.43478,0.03922,0.20588,10.0,1.1801,0
0.81818,0.12871,0.12871,8.564356435643564,0.0719,1
0.45455,0.05825,0.19417,10.0,0.0343,1
0.52174,0.03883,0.20388,10.0,3.3522,0
0.54167,0.04854,0.19417,10.0,0.1506,0
0.29167,0.04902,0.20588,10.0,0.0400,0
0.41667,0.05825,0.19417,10.0,0.7779,0
0.25000,0.04902,0.21569,10.0,0.2793,0
0.39130,0.03922,0.20588,10.0,0.6928,1
0.34783,0.06931,0.19802,10.0,0.3661,1
0.90476,0.08911,0.12871,10.0,0.0267,0
0.39130,0.05825,0.20388,10.0,2.0442,0
0.39130,0.05000,0.21000,10.0,0.0522,1
0.52174,0.05941,0.20792,10.0,4.9137,0
0.63636,0.06731,0.21154,10.0,0.2120,0
0.47826,0.05000,0.18000,10.0,0.0523,1
0.40909,0.04000,0.20000,10.0,0.3535,1
0.33333,0.04902,0.21569,9.950980392156863,1.0965,1
0.60870,0.04808,0.20192,9.875,0.7492,1
0.29167,0.04854,0.21359,9.805825242718447,0.3757,1
0.43478,0.06000,0.18000,9.95,1.4672,1
0.56522,0.08491,0.16981,9.632075471698114,1.9181,1
0.43478,0.06863,0.18627,9.676470588235293,0.0631,1
0.77273,0.05882,0.12745,9.676470588235293,0.1643,0
0.54545,0.05000,0.21000,9.6,3.8520,1
0.39130,0.04000,0.22000,10.0,2.1174,0
0.50000,0.03922,0.19608,9.53921568627451,0.2316,0
0.60870,0.09709,0.18447,9.45631067961165,0.0339,0
0.45455,0.04854,0.19417,9.533980582524272,0.5028,1
0.68182,0.04854,0.15534,9.699029126213592,1.4991,1
0.39130,0.05825,0.20388,9.757281553398059,1.0308,0
0.39130,0.08824,0.20588,10.0,5.1074,0
0.95238,0.06863,0.16667,9.745098039215685,0.1129,1
0.29167,0.03922,0.22549,9.77450980392157,0.0306,0
0.68182,0.12000,0.13000,8.68,0.4487,1
0.54167,0.04808,0.18269,9.788461538461538,1.5753,1
0.54545,0.05000,0.15000,10.0,0.0409,1
0.54545,0.05941,0.17822,9.900990099009901,0.1227,0
0.39130,0.03883,0.17476,9.96116504854369,0.0237,1
0.66667,0.06863,0.10784,10.0,0.0363,0
0.52381,0.03960,0.18812,10.0,1.0413,0
0.34783,0.04902,0.20588,9.852941176470589,0.9134,1
0.90909,0.08824,0.14706,9.852941176470589,0.1174,0
0.39130,0.04808,0.22115,9.875,0.0302,0
0.50000,0.05941,0.18812,9.881188118811881,0.5952,0
0.80952,0.08000,0.14000,9.88,0.0349,1
0.66667,0.05769,0.14423,9.76923076923077,0.0679,1
0.33333,0.04854,0.22330,9.776699029126213,0.2223,0
0.68182,0.05000,0.14000,9.68,0.0835,0
0.56522,0.03960,0.20792,9.732673267326733,2.5739,0
0.39130,0.07843,0.19608,9.882352941176471,1.5883,0
0.66667,0.05000,0.18000,9.83,0.1851,1
0.59091,0.05882,0.18627,9.558823529411764,0.0304,0
0.63636,0.16000,0.15000,9.85,4.7833,0
0.60870,0.05882,0.17647,10.0,0.0449,1
0.34783,0.03960,0.20792,9.732673267326733,0.6410,0
0.37500,0.07843,0.18627,9.627450980392156,0.0552,1
0.40909,0.05000,0.21000,9.11,0.1863,0
0.70000,0.10577,0.11538,8.596153846153847,0.1484,1
0.57143,0.06000,0.16000,8.36,1.5273,1
0.54545,0.06931,0.19802,7.237623762376238,1.0906,1
0.76190,0.07921,0.13861,7.178217821782178,0.1488,1
0.71429,0.10000,0.16000,6.13,0.5800,1
0.80952,0.14851,0.09901,5.356435643564357,0.1721,1
0.39130,0.07843,0.21569,5.431372549019608,1.8673,1
0.68182,0.13725,0.13725,5.950980392156863,0.0343,0
0.59091,0.09000,0.15000,5.42,0.2295,0
0.56522,0.08738,0.17476,5.446601941747573,1.7331,1
0.54545,0.10000,0.18000,5.73,0.8707,1
0.72727,0.12381,0.14286,6.476190476190476,0.2271,1
0.63636,0.07000,0.18000,6.53,2.0456,1
0.65217,0.06000,0.16000,7.6,2.0442,1
0.61905,0.08738,0.18447,6.310679611650485,0.1929,1
0.56522,0.09615,0.16346,6.144230769230769,1.4094,1
0.59091,0.07921,0.17822,5.9405940594059405,0.6857,1
0.90476,0.13861,0.13861,5.267326732673268,0.1841,1
0.81818,0.08824,0.16667,5.2745098039215685,2.6583,0
0.85714,0.12621,0.11650,5.320388349514563,0.1942,0
0.39130,0.04902,0.17647,8.03921568627451,0.0538,1
0.50000,0.07843,0.18627,5.509803921568627,1.5169,1
0.63636,0.08738,0.18447,5.621359223300971,0.7663,0
0.68182,0.12871,0.12871,6.762376237623762,0.2118,1
0.54545,0.06796,0.17476,9.436893203883495,0.0368,0
0.56522,0.03922,0.20588,9.607843137254902,1.3176,0
0.52174,0.06796,0.20388,7.70873786407767,2.4295,0
0.43478,0.07000,0.18000,8.33,0.0325,1
0.41667,0.06667,0.19048,8.342857142857143,1.2159,0
0.41667,0.09804,0.20588,8.72549019607843,3.6478,0
0.43478,0.05825,0.17476,8.766990291262136,0.0328,0
0.60870,0.05000,0.18000,9.96,0.3132,0
0.77273,0.07692,0.14423,9.23076923076923,0.1673,0
0.45455,0.08000,0.18000,9.41,0.0344,0
0.56522,0.04000,0.21000,9.49,1.0717,1
0.47826,0.11881,0.17822,10.0,5.9923,0
0.69565,0.04854,0.15534,9.54368932038835,1.7664,0
0.76190,0.09709,0.15534,4.805825242718447,0.0633,1
0.50000,0.08654,0.19231,9.836538461538462,0.0327,1
0.43478,0.09000,0.21000,9.86,2.5036,1
0.43478,0.05000,0.22000,9.87,0.8231,0
0.47826,0.07921,0.16832,9.861386138613861,0.0063,0
0.50000,0.04902,0.15686,9.882352941176471,0.3028,1
0.54545,0.03922,0.18627,9.862745098039216,0.0148,0
0.45455,0.07921,0.19802,9.851485148514852,0.6252,0
0.52174,0.09804,0.17647,9.882352941176471,5.0244,0
0.47826,0.03960,0.21782,9.96039603960396,1.1936,1
0.33333,0.03810,0.20000,10.0,0.0330,0
0.36364,0.09000,0.20000,10.0,2.0018,0
0.40909,0.04950,0.20792,10.0,0.6662,1
0.47826,0.07921,0.18812,10.0,0.0600,1
0.34783,0.08000,0.22000,9.73,0.0344,1
0.66667,0.06931,0.17822,10.0,0.2800,0
0.70000,0.07692,0.14423,10.0,0.0262,1
0.90476,0.27451,0.11765,10.0,0.5888,0
0.34783,0.06863,0.19608,10.0,5.0592,1
0.56522,0.04762,0.20000,10.0,1.1717,0
0.39130,0.04902,0.21569,10.0,0.6412,0
0.41667,0.09709,0.18447,10.0,1.9479,1
0.37500,0.07767,0.22330,10.0,0.0483,0
0.26087,0.05000,0.19000,10.0,0.0220,0
0.40909,0.04902,0.20588,10.0,0.2668,1
0.54545,0.05000,0.19000,10.0,0.0012,0
0.63636,0.03960,0.18812,10.0,0.8099,0
0.45833,0.09709,0.19417,10.0,0.5433,0
0.59091,0.14563,0.15534,10.0,4.7221,1
0.39130,0.05000,0.21000,10.0,1.1002,0
0.45455,0.08911,0.17822,10.0,1.8616,1
0.29167,0.05825,0.22330,10.0,0.6092,0
0.34783,0.07843,0.19608,9.950980392156863,0.0716,1
0.33333,0.03883,0.19417,9.844660194174757,0.0234,1
0.41667,0.04808,0.18269,9.75,0.2826,1
0.59091,0.04854,0.19417,9.281553398058252,1.0431,0
0.63636,0.11000,0.17000,9.16,0.7308,0
0.47826,0.06000,0.22000,9.12,0.6712,0
0.30435,0.05000,0.23000,8.99,0.1907,0
0.52174,0.03960,0.18812,8.910891089108912,1.8123,0
0.63636,0.06731,0.15385,8.615384615384615,1.3276,1
0.52174,0.08000,0.16000,8.61,0.1504,0
0.57143,0.09901,0.15842,8.613861386138614,0.2981,1
0.81818,0.09804,0.13725,9.892156862745098,2.3053,1
0.50000,0.04000,0.19000,9.01,0.5373,0
0.90909,0.27451,0.08824,9.156862745098039,0.8718,0
0.56522,0.05941,0.20792,9.099009900990099,1.6333,0
0.29167,0.04854,0.21359,9.330097087378642,0.7876,0
0.66667,0.05825,0.18447,9.427184466019417,2.1429,0
0.39130,0.05825,0.21359,9.611650485436893,1.2232,0
0.59091,0.07921,0.14851,9.762376237623762,0.1261,0
0.77273,0.09901,0.13861,9.049504950495049,0.6314,1
0.37500,0.03922,0.20588,9.784313725490197,0.2728,0
0.77273,0.04000,0.21000,9.96,0.0261,0
0.39130,0.05000,0.21000,9.96,0.5980,1
0.56522,0.03846,0.18269,9.961538461538462,1.8776,0
0.50000,0.03846,0.19231,9.75,0.3094,0
0.39130,0.06863,0.21569,9.96078431372549,0.9777,0
0.47826,0.04000,0.21000,9.96,2.7468,0
0.26087,0.03960,0.22772,10.0,1.5406,0
0.72727,0.06667,0.16190,10.0,0.7669,1
0.50000,0.07921,0.17822,10.0,0.1759,1
0.60870,0.06667,0.16190,10.0,0.3269,0
0.39130,0.07921,0.21782,9.92079207920792,0.9011,1
0.43478,0.06863,0.20588,9.833333333333334,0.5915,1
0.56522,0.05882,0.16667,9.509803921568627,2.4908,0
0.76190,0.06731,0.16346,9.442307692307692,0.0638,1
0.39130,0.03922,0.20588,9.186274509803921,2.2269,1
0.25000,0.05825,0.20388,9.242718446601941,0.8063,0
0.52174,0.08654,0.19231,8.990384615384615,1.1963,0
0.66667,0.07000,0.15000,8.85,0.2527,0
0.40909,0.04000,0.20000,9.03,0.5378,0
0.29167,0.05882,0.22549,9.049019607843137,0.8765,1
0.60870,0.08571,0.19048,9.276190476190477,2.8105,0
0.47826,0.07547,0.17925,9.518867924528301,0.1066,1
0.54545,0.08571,0.16190,9.666666666666666,0.8722,1
0.47826,0.05882,0.19608,9.676470588235293,2.4210,1
0.52174,0.08000,0.18000,9.85,0.1467,0
0.39130,0.07843,0.21569,9.911764705882353,0.0177,0
0.43478,0.03960,0.20792,10.0,0.0227,0
0.43478,0.05941,0.21782,10.0,1.4029,1
0.54545,0.04000,0.20000,10.0,0.6486,0
0.29167,0.04854,0.23301,10.0,1.0800,0
0.52174,0.09804,0.20588,10.0,0.1617,1
0.50000,0.05941,0.17822,9.831683168316832,1.8505,1
0.40909,0.08824,0.17647,10.0,0.1563,0
0.63636,0.05941,0.16832,10.0,2.9454,1
0.52174,0.08824,0.15686,10.0,1.0440,0
0.39130,0.05941,0.20792,10.0,0.0232,1
0.47826,0.06796,0.20388,10.0,1.5460,1
0.54545,0.07692,0.19231,10.0,0.6219,0
0.59091,0.07000,0.14000,10.0,2.9164,1
0.56522,0.06796,0.20388,10.0,0.9948,0
0.63636,0.03846,0.16346,10.0,1.8159,0
0.52174,0.06863,0.20588,10.0,0.1426,1
0.30435,0.06931,0.18812,10.0,0.8464,0
0.54167,0.04854,0.18447,10.0,2.4273,1
0.45833,0.08738,0.20388,10.0,0.1284,0
0.30435,0.04902,0.21569,10.0,0.0191,1
0.52174,0.05714,0.20000,10.0,0.0221,0
0.29167,0.03883,0.23301,10.0,0.6222,0
0.77273,0.10680,0.17476,10.0,0.9781,0
0.81818,0.03922,0.14706,10.0,2.0250,0
0.39130,0.06931,0.20792,10.0,0.9230,0
0.47826,0.06931,0.21782,10.0,2.8322,1
0.34783,0.05941,0.20792,10.0,0.1329,0
0.40909,0.05000,0.20000,10.0,0.0245,1
0.52174,0.05714,0.19048,10.0,1.6682,1
0.39130,0.03960,0.21782,10.0,0.0255,0
0.54545,0.05825,0.14563,10.0,0.7347,1
0.29167,0.04902,0.21569,9.911764705882353,0.0479,0
0.91304,0.19231,0.13462,10.0,1.2064,1
0.52174,0.05825,0.19417,10.0,2.1510,0
0.47826,0.07843,0.14706,10.0,0.8858,0
0.30435,0.04000,0.22000,10.0,0.0211,0
0.37500,0.03922,0.18627,10.0,2.6073,1
0.34783,0.05941,0.19802,10.0,1.3010,0
0.47826,0.05882,0.16667,10.0,0.0366,1
0.39130,0.05882,0.21569,10.0,0.4443,0
0.68182,0.06000,0.20000,10.0,0.7098,0
0.63636,0.03960,0.17822,10.0,1.1318,0
0.50000,0.09804,0.14706,9.813725490196079,0.0202,1
0.47826,0.03922,0.19608,9.794117647058824,1.7309,0
0.60870,0.03883,0.16505,8.310679611650485,0.3586,1
0.39130,0.07000,0.20000,9.77,1.0567,0
0.47826,0.05825,0.19417,9.776699029126213,0.0385,1
0.43478,0.04902,0.19608,9.676470588235293,0.6621,0
0.68182,0.08911,0.16832,10.0,0.8546,0
0.68182,0.06796,0.17476,9.766990291262136,0.5582,1
0.72727,0.08911,0.17822,9.782178217821782,0.9541,1
0.47826,0.03883,0.19417,9.79611650485437,1.9176,0
0.77273,0.05825,0.14563,10.0,2.6622,0
0.47826,0.05769,0.17308,10.0,0.0405,0
0.54545,0.06731,0.18269,10.0,0.5227,1
0.39130,0.05769,0.21154,10.0,1.5247,0
0.76190,0.03883,0.16505,10.0,0.0415,0
0.47619,0.04902,0.18627,10.0,0.8888,1
0.39130,0.06000,0.20000,10.0,0.7606,1
0.39130,0.04902,0.21569,10.0,0.6558,0
0.65217,0.04950,0.17822,9.871287128712872,0.1427,0
0.50000,0.08000,0.19000,10.0,1.3208,1
0.47826,0.06863,0.17647,10.0,0.0434,0
0.63636,0.06000,0.16000,10.0,0.5840,1
0.52174,0.03960,0.17822,10.0,2.9437,1
0.30435,0.04000,0.22000,9.88,1.7286,0
0.68182,0.07692,0.18269,9.673076923076923,1.1339,1
0.59091,0.06000,0.18000,9.5,0.9893,0
0.41667,0.06796,0.16505,9.339805825242719,0.2627,1
0.39130,0.08911,0.14851,9.188118811881187,0.1604,0
0.63636,0.06000,0.14000,9.57,0.1829,1
0.61905,0.04000,0.15000,8.83,3.2650,1
0.47826,0.03846,0.16346,8.990384615384615,0.0605,1
0.41667,0.03883,0.20388,9.029126213592233,0.6448,0
0.29167,0.04902,0.23529,9.166666666666666,1.8536,0
0.68182,0.02970,0.13861,10.0,0.0530,1
0.56522,0.06931,0.19802,9.297029702970297,1.3248,0
0.59091,0.08911,0.15842,8.267326732673267,2.3548,1
0.39130,0.06000,0.22000,9.66,0.0394,0
0.34783,0.05000,0.19000,9.69,0.4468,0
0.63636,0.05825,0.13592,10.0,0.2679,1
0.56522,0.03922,0.17647,10.0,0.9647,0
0.60870,0.04950,0.17822,10.0,0.0695,0
0.52174,0.04902,0.19608,10.0,0.7676,0
0.52174,0.04854,0.16505,10.0,0.1026,1
0.52174,0.03922,0.19608,10.0,1.8685,0
0.34783,0.07843,0.19608,7.46078431372549,0.2638,1
0.34783,0.03960,0.21782,10.0,0.1202,1
0.34783,0.05882,0.18627,10.0,0.7724,1
0.77273,0.12000,0.11000,10.0,0.5299,0
0.59091,0.06796,0.14563,9.96116504854369,0.1674,1
0.39130,0.06796,0.21359,9.96116504854369,2.1878,0
0.54545,0.04950,0.19802,9.910891089108912,0.1340,0
0.25000,0.04854,0.23301,9.864077669902912,1.5816,0
0.77273,0.06000,0.18000,9.88,3.2327,1
0.39130,0.03922,0.20588,9.862745098039216,0.1692,0
0.33333,0.04902,0.21569,9.882352941176471,0.7812,1
0.33333,0.04854,0.19417,9.87378640776699,1.0699,0
0.30435,0.05941,0.20792,9.96039603960396,0.3027,0
0.63636,0.04902,0.15686,9.823529411764707,2.1023,0
0.52174,0.05825,0.17476,9.74757281553398,0.1578,0
0.52174,0.05825,0.17476,9.805825242718447,0.1358,1
0.43478,0.05941,0.16832,9.861386138613861,1.5600,1
0.65217,0.11881,0.15842,9.881188118811881,0.6626,1
0.29167,0.05825,0.22330,9.883495145631068,3.0503,1
0.56522,0.04854,0.15534,10.0,0.3688,0
0.52174,0.05825,0.18447,9.87378640776699,0.1679,1
0.33333,0.05882,0.20588,9.882352941176471,0.9880,1
0.29167,0.05825,0.21359,9.883495145631068,0.4019,1
0.47826,0.08824,0.18627,9.715686274509803,1.8955,0
0.45833,0.03922,0.19608,9.705882352941176,0.1417,0
0.65217,0.04950,0.12871,9.475247524752476,1.5101,0
0.45455,0.03960,0.19802,9.049504950495049,0.7758,0
0.47826,0.05882,0.19608,8.588235294117647,0.1865,0
0.50000,0.08911,0.17822,8.118811881188119,0.4675,0
0.43478,0.07767,0.17476,8.20388349514563,1.2038,1
0.45455,0.07843,0.15686,8.137254901960784,0.1196,0
0.52174,0.11538,0.15385,7.346153846153846,0.1590,1
0.68182,0.09901,0.16832,7.534653465346534,2.5902,0
0.47826,0.07692,0.21154,6.759615384615385,1.0728,0
0.68182,0.06931,0.16832,6.633663366336633,0.2591,0
0.63636,0.11000,0.17000,6.42,1.6761,1
0.68182,0.09804,0.12745,6.421568627450981,0.6219,0
0.43478,0.06796,0.20388,6.262135922330097,0.2207,1
0.41667,0.07692,0.18269,6.096153846153846,1.0084,0
0.50000,0.10000,0.19000,5.09,0.2794,0
0.57143,0.13861,0.15842,5.118811881188119,0.7525,1
0.60870,0.12871,0.15842,5.0,1.4177,0
0.86364,0.15842,0.10891,5.0594059405940595,2.2802,1
0.61905,0.08000,0.17000,5.17,0.1107,0
0.50000,0.04854,0.16505,6.70873786407767,1.5691,0
0.54545,0.07843,0.18627,10.0,2.1720,0
0.43478,0.10476,0.20000,5.9904761904761905,0.3516,0
0.33333,0.04000,0.20000,10.0,0.3701,0
0.56522,0.10891,0.15842,6.554455445544554,0.6475,0
0.47826,0.07767,0.19417,8.553398058252426,1.0025,1
0.56522,0.08738,0.14563,8.495145631067961,1.4643,1
0.47826,0.05882,0.21569,9.843137254901961,2.2495,1
0.47826,0.05941,0.16832,9.673267326732674,0.3397,1
0.54545,0.04902,0.18627,10.0,0.0720,1
0.54545,0.07921,0.16832,10.0,0.4192,0
0.43478,0.05000,0.21000,10.0,1.0399,0
0.60870,0.05941,0.14851,10.0,2.2072,0
0.47826,0.04902,0.18627,10.0,0.2492,1
0.39130,0.06931,0.19802,10.0,0.4807,0
0.40909,0.05882,0.20588,10.0,1.4316,1
0.34783,0.05000,0.21000,10.0,1.3263,0
0.34783,0.05825,0.20388,10.0,2.3622,0
0.60870,0.05825,0.18447,10.0,0.3815,1
0.59091,0.05000,0.18000,10.0,0.4031,1
0.52174,0.07843,0.14706,10.0,2.0049,1
0.47826,0.06863,0.19608,10.0,0.9482,1
0.68182,0.14563,0.15534,8.446601941747574,1.5637,0
0.33333,0.03922,0.18627,9.843137254901961,0.4241,1
0.34783,0.06931,0.20792,9.722772277227723,1.1987,0
0.75000,0.17476,0.11650,6.223300970873787,0.0137,0
0.34783,0.03960,0.19802,9.663366336633663,0.3541,0
0.85714,0.05000,0.12000,9.33,0.3387,1
0.47826,0.06931,0.14851,9.722772277227723,1.0570,0
0.54545,0.07000,0.20000,9.35,1.7198,0
0.47826,0.04902,0.19608,9.352941176470589,0.3457,1
0.60870,0.05941,0.19802,9.386138613861386,0.8090,0
0.56522,0.10784,0.18627,7.186274509803922,0.2589,1
0.26087,0.06000,0.22000,9.4,0.3963,0
0.34783,0.04950,0.21782,9.376237623762377,1.2005,0
0.47826,0.06931,0.21782,9.287128712871286,0.3615,1
0.54545,0.05941,0.18812,9.138613861386139,0.3699,1
0.60870,0.06863,0.18627,9.127450980392156,1.1601,0
0.47826,0.03883,0.19417,9.689320388349515,0.2527,0
0.54545,0.07921,0.16832,8.871287128712872,0.4812,1
0.73913,0.07921,0.11881,8.92079207920792,2.4473,0
0.36364,0.09000,0.20000,8.87,0.7775,0
0.41667,0.05825,0.17476,8.87378640776699,0.5793,1
0.30435,0.06000,0.20000,8.86,1.6508,1
0.29167,0.05000,0.20000,8.92,0.4869,1
0.63636,0.10784,0.16667,8.950980392156863,1.5015,0
0.33333,0.05000,0.21000,8.96,0.4949,1
0.56522,0.05941,0.19802,8.851485148514852,0.2841,1
0.72727,0.05882,0.17647,8.872549019607844,2.5955,0
0.47826,0.04902,0.18627,9.098039215686274,0.4797,1
0.50000,0.05882,0.17647,9.03921568627451,0.7101,0
0.39130,0.06000,0.20000,9.14,0.4850,0
0.25000,0.03883,0.21359,9.16504854368932,1.3337,1
0.63636,0.08738,0.16505,9.194174757281553,1.0752,0
0.43478,0.07921,0.20792,9.168316831683168,0.3486,0
0.45833,0.05882,0.18627,9.156862745098039,0.3454,1
0.52174,0.10680,0.14563,7.961165048543689,3.2737,1
0.43478,0.05000,0.19000,9.3,0.1802,1
0.39130,0.04902,0.18627,9.294117647058824,1.4304,1
0.25000,0.04000,0.22000,9.2,0.2742,0
0.41667,0.05882,0.18627,9.07843137254902,0.3090,0
0.77273,0.17476,0.13592,9.475728155339805,3.5025,1
0.34783,0.09000,0.18000,9.08,0.8740,1
0.43478,0.11538,0.20192,9.192307692307692,0.7297,0
0.37500,0.03922,0.21569,9.245098039215685,0.2461,1
0.59091,0.04000,0.19000,9.28,0.2507,0
0.43478,0.05941,0.21782,9.356435643564357,4.4072,1
0.47826,0.08911,0.19802,9.346534653465346,0.1451,1
0.41667,0.06931,0.18812,10.0,0.2331,1
0.45833,0.05825,0.22330,9.514563106796116,1.1951,0
0.73913,0.13725,0.14706,9.803921568627452,2.3982,0
0.41667,0.09709,0.19417,9.79611650485437,0.2678,1
0.26087,0.07000,0.21000,9.77,0.7425,1
0.52174,0.05882,0.18627,9.735294117647058,0.6307,1
0.47826,0.05825,0.21359,9.776699029126213,0.2073,0
0.34783,0.05941,0.20792,9.801980198019802,0.2119,0
0.34783,0.05941,0.21782,9.782178217821782,3.8788,0
0.56522,0.08738,0.17476,5.970873786407767,3.8625,0
0.43478,0.04854,0.19417,9.78640776699029,0.1281,0
0.33333,0.06863,0.20588,9.715686274509803,0.1611,1
0.50000,0.05941,0.17822,9.702970297029703,1.0996,1
0.39130,0.05714,0.20952,9.438095238095238,0.6432,0
0.43478,0.04854,0.16505,9.475728155339805,0.2227,0
0.50000,0.09000,0.19000,6.26,2.5777,1
0.34783,0.05000,0.19000,8.96,0.1781,1
0.65217,0.03922,0.17647,8.931372549019608,0.1788,1
0.65217,0.07843,0.17647,8.588235294117647,2.1779,0
0.68182,0.11650,0.18447,4.145631067961165,0.1359,0
0.59091,0.10000,0.17000,5.18,2.8048,1
0.50000,0.10784,0.18627,5.117647058823529,0.8010,0
0.77273,0.16667,0.09804,3.8627450980392157,0.5752,1
0.59091,0.12000,0.17000,4.0,0.1452,1
0.63636,0.12000,0.14000,4.0,2.4918,1
0.54545,0.12500,0.19231,4.336538461538462,0.8344,0
0.68182,0.11765,0.13725,4.3431372549019605,0.6206,1
0.59091,0.10000,0.17000,6.62,0.0920,1
0.70000,0.14423,0.13462,4.673076923076923,2.8484,0
0.59091,0.10000,0.19000,4.69,0.1687,1
0.61905,0.14000,0.18000,4.12,1.2110,0
0.76190,0.14851,0.11881,4.128712871287129,0.8929,0
0.66667,0.11881,0.15842,3.8217821782178216,0.2040,0
0.72727,0.13725,0.10784,4.03921568627451,2.5248,0
0.63636,0.12621,0.17476,3.70873786407767,0.7551,1
0.90909,0.24762,0.09524,2.4095238095238094,1.7840,1
0.95238,0.22000,0.11000,2.25,0.5006,0
0.95238,0.16667,0.10784,2.696078431372549,0.6848,0
0.85714,0.16832,0.09901,3.5841584158415842,0.2918,1
1.00000,0.20000,0.07000,2.0,1.4098,0
1.00000,0.21569,0.09804,2.0,0.5896,0
0.95238,0.18627,0.11765,2.4215686274509802,1.4852,0
0.80952,0.14000,0.14000,3.37,0.2359,0
0.61905,0.13725,0.13725,5.137254901960785,0.3308,0
0.63636,0.15842,0.14851,4.03960396039604,0.0361,1
0.72727,0.16000,0.12000,4.49,0.2433,1
0.57143,0.06931,0.18812,9.05940594059406,0.3345,1
0.71429,0.15385,0.10577,4.673076923076923,0.3922,0
0.63636,0.13861,0.15842,4.356435643564357,0.0298,1
0.68182,0.09709,0.13592,6.825242718446602,4.4662,0
0.52174,0.06863,0.18627,7.529411764705882,0.7616,1
0.56522,0.14423,0.15385,4.625,0.1191,0
0.60870,0.10784,0.15686,5.029411764705882,4.3352,0
0.34783,0.08911,0.19802,5.00990099009901,0.0163,1
